date,currency,usd_to_local
2022-08-01,VND,23360.000000000000000000
2022-08-01,EUR,0.974565000000000000
2022-08-01,CVE,107.675029000000000000
2022-08-01,KYD,0.833573000000000000
2022-08-01,ETB,52.197519000000000000
2022-08-01,ZMK,9001.189344000000000000
2022-08-01,KZT,480.430519000000000000
2022-08-01,SVC,8.753348000000000000
2022-08-01,TRY,17.898497000000000000
2022-08-01,TWD,30.172976000000000000
2022-08-01,LBP,1517.000216000000000000
2022-08-01,BZD,2.016471000000000000
2022-08-01,KHR,4116.000169000000000000
2022-08-01,ZMW,16.406066000000000000
2022-08-01,ZWL,321.999592000000000000
2022-08-01,MYR,4.452501000000000000
2022-08-01,ISK,135.159956000000000000
2022-08-01,MWK,1022.501496000000000000
2022-08-01,TTD,6.787626000000000000
2022-08-01,KMF,480.049716000000000000
2022-08-01,PYG,6883.519872000000000000
2022-08-01,JOD,0.709016000000000000
2022-08-01,RSD,114.355014000000000000
2022-08-01,MGA,4159.999810000000000000
2022-08-01,KWD,0.306590000000000000
2022-08-01,MNT,3144.659992000000000000
2022-08-01,CUP,26.500000000000000000
2022-08-01,BHD,0.377050000000000000
2022-08-01,TOP,2.336302000000000000
2022-08-01,AFN,90.000463000000000000
2022-08-01,GGP,0.842337000000000000
2022-08-01,MVR,15.449678000000000000
2022-08-01,BMD,1.000000000000000000
2022-08-01,HKD,7.850050000000000000
2022-08-01,BRL,5.185500000000000000
2022-08-01,UZS,10964.999787000000000000
2022-08-01,GIP,0.842337000000000000
2022-08-01,BWP,12.503988000000000000
2022-08-01,CAD,1.284375000000000000
2022-08-01,NGN,416.180029000000000000
2022-08-01,GTQ,7.740362000000000000
2022-08-01,GEL,2.735019000000000000
2022-08-01,RON,4.798596000000000000
2022-08-01,MOP,8.088565000000000000
2022-08-01,KGS,82.984494000000000000
2022-08-01,RUB,64.624956000000000000
2022-08-01,SHP,1.377402000000000000
2022-08-01,XCD,2.702550000000000000
2022-08-01,LRD,154.049872000000000000
2022-08-01,PEN,3.908006000000000000
2022-08-01,PHP,55.480349000000000000
2022-08-01,KRW,1307.750141000000000000
2022-08-01,TZS,2330.000393000000000000
2022-08-01,TJS,10.218772000000000000
2022-08-01,LKR,358.117044000000000000
2022-08-01,BYR,19600.000000000000000000
2022-08-01,WST,2.720970000000000000
2022-08-02,JMD,152.883873000000000000
2022-08-02,BBD,2.017637000000000000
2022-08-02,VUV,118.896025000000000000
2022-08-02,FJD,2.203200000000000000
2022-08-02,GYD,209.189731000000000000
2022-08-02,XPF,117.500515000000000000
2022-08-02,BND,1.378670000000000000
2022-08-02,SBD,8.213587000000000000
2022-08-02,LTL,2.952740000000000000
2022-08-02,OMR,0.385007000000000000
2022-08-02,BDT,94.653281000000000000
2022-08-02,BTN,78.574918000000000000
2022-08-02,AOA,432.054250000000000000
2022-08-02,JEP,0.842337000000000000
2022-08-02,XDR,0.754319000000000000
2022-08-02,LSL,16.719691000000000000
2022-08-02,ANG,1.800870000000000000
2022-08-02,ARS,132.146705000000000000
2022-08-02,PGK,3.524987000000000000
2022-08-02,DJF,177.720324000000000000
2022-08-02,NAD,16.720275000000000000
2022-08-02,DKK,7.330030000000000000
2022-08-02,GNF,8800.000051000000000000
2022-08-02,MXN,20.814455000000000000
2022-08-02,MUR,46.052373000000000000
2022-08-02,DZD,145.680252000000000000
2022-08-02,JPY,133.380502000000000000
2022-08-02,XAG,0.050354000000000000
2022-08-02,SRD,24.541498000000000000
2022-08-02,SDG,566.999767000000000000
2022-08-02,SYP,2512.529433000000000000
2022-08-02,BOB,6.860138000000000000
2022-08-02,NIO,35.884979000000000000
2022-08-02,IQD,1460.500000000000000000
2022-08-02,LYD,4.845018000000000000
2022-08-02,MRO,356.999828000000000000
2022-08-02,RWF,1029.000000000000000000
2022-08-02,ILS,3.371205000000000000
2022-08-02,SOS,582.999761000000000000
2022-08-02,HRK,7.404402000000000000
2022-08-02,IDR,14895.200000000000000000
2022-08-02,SGD,1.384203000000000000
2022-08-02,EGP,19.045798000000000000
2022-08-02,CUC,1.000000000000000000
2022-08-02,CNY,6.752802000000000000
2022-08-02,COP,4307.460000000000000000
2022-08-02,MAD,10.311504000000000000
2022-08-02,SAR,3.756922000000000000
2022-08-02,CRC,667.803384000000000000
2022-08-02,ZAR,16.841050000000000000
2022-08-02,TMT,3.510000000000000000
2022-08-02,LAK,15105.000326000000000000
2022-08-02,MDL,19.290341000000000000
2022-08-02,ERN,15.000000000000000000
2022-08-02,XAU,0.000569000000000000
2022-08-02,INR,78.604750000000000000
2022-08-02,THB,36.237984000000000000
2022-08-02,CHF,0.958530000000000000
2022-08-02,BAM,1.911035000000000000
2022-08-02,ALL,114.340278000000000000
2022-08-02,MZN,63.830159000000000000
2022-08-02,GBP,0.823575000000000000
2022-08-02,AWG,1.800000000000000000
2022-08-02,KPW,899.999992000000000000
2022-08-02,HTG,117.410719000000000000
2022-08-02,GHS,8.575039000000000000
2022-08-02,LVL,0.604890000000000000
2022-08-02,MKD,60.615749000000000000
2022-08-02,CZK,24.271599000000000000
2022-08-02,CLP,909.790322000000000000
2022-08-02,GMD,54.650049000000000000
2022-08-02,PAB,0.999204000000000000
2022-08-02,UGX,3876.181077000000000000
2022-08-02,KES,119.050066000000000000
2022-08-02,BTC,0.000043480555000000
2022-08-02,SLL,13855.000164000000000000
2022-08-02,NOK,9.787195000000000000
2022-08-02,CDF,2001.000060000000000000
2022-08-02,UYU,40.920839000000000000
2022-08-02,CLF,0.032972000000000000
2022-08-02,BIF,2040.000000000000000000
2022-08-02,TND,3.126498000000000000
2022-08-02,AED,3.673095000000000000
2022-08-02,XAF,640.933518000000000000
2022-08-02,STD,20697.981008000000000000
2022-08-02,AUD,1.451337000000000000
2022-08-02,AMD,406.970095000000000000
2022-08-02,SEK,10.260410000000000000
2022-08-02,QAR,3.641002000000000000
2022-08-02,AZN,1.706991000000000000
2022-08-02,SCR,13.093979000000000000
2022-08-02,BGN,1.924603000000000000
2022-08-02,PKR,238.600999000000000000
2022-08-02,BSD,0.999301000000000000
2022-08-02,NZD,1.607575000000000000
2022-08-02,MMK,1850.098002000000000000
2022-08-02,XOF,641.501514000000000000
2022-08-02,IMP,0.842337000000000000
2022-08-02,PLN,4.651802000000000000
2022-08-02,UAH,36.903513000000000000
2022-08-02,SZL,16.720338000000000000
2022-08-02,YER,250.250177000000000000
2022-08-02,BYN,2.522644000000000000
2022-08-02,DOP,54.501240000000000000
2022-08-02,HNL,24.565018000000000000
2022-08-02,HUF,392.520415000000000000
2022-08-02,IRR,42300.000260000000000000
2022-08-02,FKP,0.842337000000000000
2022-08-02,NPR,125.719869000000000000
2022-08-02,VND,23358.000000000000000000
2022-08-02,EUR,0.984705000000000000
2022-08-02,CVE,108.479981000000000000
2022-08-02,KYD,0.832674000000000000
2022-08-02,ETB,52.217253000000000000
2022-08-02,ZMK,9001.197463000000000000
2022-08-02,KZT,473.878081000000000000
2022-08-02,SVC,8.743063000000000000
2022-08-02,TRY,17.945101000000000000
2022-08-02,TWD,29.981298000000000000
2022-08-02,LBP,1528.557166000000000000
2022-08-02,BZD,2.014187000000000000
2022-08-02,KHR,4109.999787000000000000
2022-08-02,ZMW,15.963027000000000000
2022-08-02,ZWL,321.999592000000000000
2022-08-02,MYR,4.454019000000000000
2022-08-02,ISK,137.179697000000000000
2022-08-02,MWK,1020.496816000000000000
2022-08-02,TTD,6.780565000000000000
2022-08-02,KMF,482.500785000000000000
2022-08-02,PYG,6847.299304000000000000
2022-08-02,JOD,0.709017000000000000
2022-08-02,RSD,115.574988000000000000
2022-08-02,MGA,4131.502030000000000000
2022-08-02,KWD,0.306505000000000000
2022-08-02,MNT,3144.659992000000000000
2022-08-02,CUP,26.500000000000000000
2022-08-02,BHD,0.377043000000000000
2022-08-02,TOP,2.331399000000000000
2022-08-02,AFN,90.999894000000000000
2022-08-02,GGP,0.842337000000000000
2022-08-02,MVR,15.469688000000000000
2022-08-02,BMD,1.000000000000000000
2022-08-02,HKD,7.849805000000000000
2022-08-02,BRL,5.279203000000000000
2022-08-02,UZS,10970.000332000000000000
2022-08-02,GIP,0.842337000000000000
2022-08-02,BWP,12.521862000000000000
2022-08-02,CAD,1.288855000000000000
2022-08-02,NGN,416.400677000000000000
2022-08-02,GTQ,7.729340000000000000
2022-08-02,GEL,2.725022000000000000
2022-08-02,RON,4.849203000000000000
2022-08-02,MOP,8.079223000000000000
2022-08-02,KGS,83.138984000000000000
2022-08-02,RUB,60.825007000000000000
2022-08-02,SHP,1.377396000000000000
2022-08-02,XCD,2.702550000000000000
2022-08-02,LRD,154.000240000000000000
2022-08-02,PEN,3.916976000000000000
2022-08-02,PHP,55.723504000000000000
2022-08-02,KRW,1314.905013000000000000
2022-08-02,TZS,2332.000080000000000000
2022-08-02,TJS,10.207041000000000000
2022-08-02,LKR,364.736138000000000000
2022-08-02,BYR,19600.000000000000000000
2022-08-02,WST,2.720970000000000000
2022-08-03,JMD,152.885790000000000000
2022-08-03,BBD,2.017625000000000000
2022-08-03,VUV,118.896025000000000000
2022-08-03,FJD,2.195950000000000000
2022-08-03,GYD,209.184624000000000000
2022-08-03,XPF,117.949906000000000000
2022-08-03,BND,1.379852000000000000
2022-08-03,SBD,8.244163000000000000
2022-08-03,LTL,2.952740000000000000
2022-08-03,OMR,0.385025000000000000
2022-08-03,BDT,94.660383000000000000
2022-08-03,BTN,79.063392000000000000
2022-08-03,AOA,431.591795000000000000
2022-08-03,JEP,0.842337000000000000
2022-08-03,XDR,0.754647000000000000
2022-08-03,LSL,16.800870000000000000
2022-08-03,ANG,1.801026000000000000
2022-08-03,ARS,132.408525000000000000
2022-08-03,PGK,3.520125000000000000
2022-08-03,DJF,177.719756000000000000
2022-08-03,NAD,16.810438000000000000
2022-08-03,DKK,7.327598000000000000
2022-08-03,GNF,8749.999512000000000000
2022-08-03,MXN,20.496220000000000000
2022-08-03,MUR,45.653875000000000000
2022-08-03,DZD,145.820275000000000000
2022-08-03,JPY,133.967005000000000000
2022-08-03,XAG,0.049998000000000000
2022-08-03,SRD,24.572504000000000000
2022-08-03,SDG,570.000245000000000000
2022-08-03,SYP,2512.529433000000000000
2022-08-03,BOB,6.870323000000000000
2022-08-03,NIO,35.874968000000000000
2022-08-03,IQD,1460.500000000000000000
2022-08-03,LYD,4.864983000000000000
2022-08-03,MRO,356.999828000000000000
2022-08-03,RWF,1029.000000000000000000
2022-08-03,ILS,3.365020000000000000
2022-08-03,SOS,580.999802000000000000
2022-08-03,HRK,7.399903000000000000
2022-08-03,IDR,14906.500000000000000000
2022-08-03,SGD,1.380865000000000000
2022-08-03,EGP,19.085197000000000000
2022-08-03,CUC,1.000000000000000000
2022-08-03,CNY,6.757970000000000000
2022-08-03,COP,4313.070000000000000000
2022-08-03,MAD,10.325501000000000000
2022-08-03,SAR,3.760086000000000000
2022-08-03,CRC,667.820782000000000000
2022-08-03,ZAR,16.778750000000000000
2022-08-03,TMT,3.500000000000000000
2022-08-03,LAK,15225.000311000000000000
2022-08-03,MDL,19.286828000000000000
2022-08-03,ERN,15.000000000000000000
2022-08-03,XAU,0.000567000000000000
2022-08-03,INR,79.118550000000000000
2022-08-03,THB,36.249881000000000000
2022-08-03,CHF,0.961240000000000000
2022-08-03,BAM,1.918364000000000000
2022-08-03,ALL,115.216915000000000000
2022-08-03,MZN,63.829724000000000000
2022-08-03,GBP,0.823880000000000000
2022-08-03,AWG,1.795000000000000000
2022-08-03,KPW,899.999992000000000000
2022-08-03,HTG,119.418752000000000000
2022-08-03,GHS,8.624984000000000000
2022-08-03,LVL,0.604890000000000000
2022-08-03,MKD,60.578502000000000000
2022-08-03,CZK,24.264042000000000000
2022-08-03,CLP,911.620277000000000000
2022-08-03,GMD,54.774987000000000000
2022-08-03,PAB,0.999274000000000000
2022-08-03,UGX,3877.865291000000000000
2022-08-03,KES,119.150078000000000000
2022-08-03,BTC,0.000043777336000000
2022-08-03,SLL,13845.000372000000000000
2022-08-03,NOK,9.722750000000000000
2022-08-03,CDF,2001.000195000000000000
2022-08-03,UYU,40.652065000000000000
2022-08-03,CLF,0.033038000000000000
2022-08-03,BIF,2041.000000000000000000
2022-08-03,TND,3.168495000000000000
2022-08-03,AED,3.673103000000000000
2022-08-03,XAF,643.378942000000000000
2022-08-03,STD,20697.981008000000000000
2022-08-03,AUD,1.441649000000000000
2022-08-03,AMD,406.420025000000000000
2022-08-03,SEK,10.220810000000000000
2022-08-03,QAR,3.641020000000000000
2022-08-03,AZN,1.693369000000000000
2022-08-03,SCR,13.120595000000000000
2022-08-03,BGN,1.924245000000000000
2022-08-03,PKR,233.650440000000000000
2022-08-03,BSD,0.999250000000000000
2022-08-03,NZD,1.595750000000000000
2022-08-03,MMK,1850.237953000000000000
2022-08-03,XOF,640.498430000000000000
2022-08-03,IMP,0.842337000000000000
2022-08-03,PLN,4.625124000000000000
2022-08-03,UAH,36.726433000000000000
2022-08-03,SZL,16.804886000000000000
2022-08-03,YER,250.250057000000000000
2022-08-03,BYN,2.522339000000000000
2022-08-03,DOP,54.490199000000000000
2022-08-03,HNL,24.549867000000000000
2022-08-03,HUF,388.405038000000000000
2022-08-03,IRR,42350.000278000000000000
2022-08-03,FKP,0.842337000000000000
2022-08-03,NPR,126.501427000000000000
2022-08-03,VND,23399.000000000000000000
2022-08-03,EUR,0.984515000000000000
2022-08-03,CVE,109.239924000000000000
2022-08-03,KYD,0.832708000000000000
2022-08-03,ETB,52.197811000000000000
2022-08-03,ZMK,9001.196259000000000000
2022-08-03,KZT,474.532383000000000000
2022-08-03,SVC,8.744140000000000000
2022-08-03,TRY,17.935703000000000000
2022-08-03,TWD,29.947031000000000000
2022-08-03,LBP,1516.210655000000000000
2022-08-03,BZD,2.013261000000000000
2022-08-03,KHR,4111.000255000000000000
2022-08-03,ZMW,16.023893000000000000
2022-08-03,ZWL,321.999592000000000000
2022-08-03,MYR,4.456995000000000000
2022-08-03,ISK,137.150026000000000000
2022-08-03,MWK,1026.999913000000000000
2022-08-03,TTD,6.782304000000000000
2022-08-03,KMF,485.489626000000000000
2022-08-03,PYG,6858.846723000000000000
2022-08-03,JOD,0.709028000000000000
2022-08-03,RSD,115.534997000000000000
2022-08-03,MGA,4144.000106000000000000
2022-08-03,KWD,0.306901000000000000
2022-08-03,MNT,3144.659992000000000000
2022-08-03,CUP,26.500000000000000000
2022-08-03,BHD,0.377004000000000000
2022-08-03,TOP,2.341802000000000000
2022-08-03,AFN,90.499915000000000000
2022-08-03,GGP,0.842337000000000000
2022-08-03,MVR,15.349919000000000000
2022-08-03,BMD,1.000000000000000000
2022-08-03,HKD,7.849650000000000000
2022-08-03,BRL,5.284199000000000000
2022-08-03,UZS,10965.000150000000000000
2022-08-03,GIP,0.842337000000000000
2022-08-03,BWP,12.601787000000000000
2022-08-03,CAD,1.285425000000000000
2022-08-03,NGN,416.689862000000000000
2022-08-03,GTQ,7.729473000000000000
2022-08-03,GEL,2.734996000000000000
2022-08-03,RON,4.848018000000000000
2022-08-03,MOP,8.079741000000000000
2022-08-03,KGS,83.137499000000000000
2022-08-03,RUB,62.720104000000000000
2022-08-03,SHP,1.377401000000000000
2022-08-03,XCD,2.702550000000000000
2022-08-03,LRD,153.550230000000000000
2022-08-03,PEN,3.913501000000000000
2022-08-03,PHP,55.846504000000000000
2022-08-03,KRW,1308.380161000000000000
2022-08-03,TZS,2331.999657000000000000
2022-08-03,TJS,10.238051000000000000
2022-08-03,LKR,356.744382000000000000
2022-08-03,BYR,19600.000000000000000000
2022-08-03,WST,2.720970000000000000
2022-08-04,JMD,153.182752000000000000
2022-08-04,BBD,2.021811000000000000
2022-08-04,VUV,118.896025000000000000
2022-08-04,FJD,2.190198000000000000
2022-08-04,GYD,209.490593000000000000
2022-08-04,XPF,116.880222000000000000
2022-08-04,BND,1.380469000000000000
2022-08-04,SBD,8.237372000000000000
2022-08-04,LTL,2.952740000000000000
2022-08-04,OMR,0.385010000000000000
2022-08-04,BDT,94.854395000000000000
2022-08-04,BTN,79.406656000000000000
2022-08-04,AOA,431.142098000000000000
2022-08-04,JEP,0.842337000000000000
2022-08-04,XDR,0.758004000000000000
2022-08-04,LSL,16.610172000000000000
2022-08-04,ANG,1.804784000000000000
2022-08-04,ARS,132.646160000000000000
2022-08-04,PGK,3.525000000000000000
2022-08-04,DJF,177.719869000000000000
2022-08-04,NAD,16.610302000000000000
2022-08-04,DKK,7.263040000000000000
2022-08-04,GNF,8799.999744000000000000
2022-08-04,MXN,20.328250000000000000
2022-08-04,MUR,44.648739000000000000
2022-08-04,DZD,144.669962000000000000
2022-08-04,JPY,132.624502000000000000
2022-08-04,XAG,0.049489000000000000
2022-08-04,SRD,24.820504000000000000
2022-08-04,SDG,569.999892000000000000
2022-08-04,SYP,2512.529433000000000000
2022-08-04,BOB,6.874128000000000000
2022-08-04,NIO,35.849986000000000000
2022-08-04,IQD,1460.000000000000000000
2022-08-04,LYD,4.874996000000000000
2022-08-04,MRO,356.999828000000000000
2022-08-04,RWF,1028.000000000000000000
2022-08-04,ILS,3.345275000000000000
2022-08-04,SOS,578.999807000000000000
2022-08-04,HRK,7.333705000000000000
2022-08-04,IDR,14890.300000000000000000
2022-08-04,SGD,1.375415000000000000
2022-08-04,EGP,19.129544000000000000
2022-08-04,CUC,1.000000000000000000
2022-08-04,CNY,6.749300000000000000
2022-08-04,COP,4306.000000000000000000
2022-08-04,MAD,10.292022000000000000
2022-08-04,SAR,3.757404000000000000
2022-08-04,CRC,669.185047000000000000
2022-08-04,ZAR,16.610550000000000000
2022-08-04,TMT,3.510000000000000000
2022-08-04,LAK,15230.000317000000000000
2022-08-04,MDL,19.325264000000000000
2022-08-04,ERN,15.000000000000000000
2022-08-04,XAU,0.000558000000000000
2022-08-04,INR,79.155150000000000000
2022-08-04,THB,35.830304000000000000
2022-08-04,CHF,0.954165000000000000
2022-08-04,BAM,1.921474000000000000
2022-08-04,ALL,114.050125000000000000
2022-08-04,MZN,63.829867000000000000
2022-08-04,GBP,0.822525000000000000
2022-08-04,AWG,1.795000000000000000
2022-08-04,KPW,899.999992000000000000
2022-08-04,HTG,118.163106000000000000
2022-08-04,GHS,8.624973000000000000
2022-08-04,LVL,0.604890000000000000
2022-08-04,MKD,60.123927000000000000
2022-08-04,CZK,23.992199000000000000
2022-08-04,CLP,902.395784000000000000
2022-08-04,GMD,54.797851000000000000
2022-08-04,PAB,1.001326000000000000
2022-08-04,UGX,3885.111901000000000000
2022-08-04,KES,119.194813000000000000
2022-08-04,BTC,0.000044183180000000
2022-08-04,SLL,13849.999984000000000000
2022-08-04,NOK,9.728555000000000000
2022-08-04,CDF,1999.999538000000000000
2022-08-04,UYU,41.086859000000000000
2022-08-04,CLF,0.032704000000000000
2022-08-04,BIF,2041.000000000000000000
2022-08-04,TND,3.151306000000000000
2022-08-04,AED,3.673099000000000000
2022-08-04,XAF,644.481998000000000000
2022-08-04,STD,20697.981008000000000000
2022-08-04,AUD,1.436967000000000000
2022-08-04,AMD,405.949811000000000000
2022-08-04,SEK,10.109550000000000000
2022-08-04,QAR,3.641024000000000000
2022-08-04,AZN,1.679026000000000000
2022-08-04,SCR,13.083300000000000000
2022-08-04,BGN,1.910732000000000000
2022-08-04,PKR,227.203341000000000000
2022-08-04,BSD,1.001326000000000000
2022-08-04,NZD,1.588220000000000000
2022-08-04,MMK,1854.119693000000000000
2022-08-04,XOF,643.502460000000000000
2022-08-04,IMP,0.842337000000000000
2022-08-04,PLN,4.597058000000000000
2022-08-04,UAH,36.799525000000000000
2022-08-04,SZL,16.609678000000000000
2022-08-04,YER,250.249907000000000000
2022-08-04,BYN,2.527901000000000000
2022-08-04,DOP,54.398139000000000000
2022-08-04,HNL,24.545004000000000000
2022-08-04,HUF,385.479736000000000000
2022-08-04,IRR,42300.000326000000000000
2022-08-04,FKP,0.842337000000000000
2022-08-04,NPR,127.052015000000000000
2022-08-04,VND,23398.000000000000000000
2022-08-04,EUR,0.975855000000000000
2022-08-04,CVE,108.595025000000000000
2022-08-04,KYD,0.834398000000000000
2022-08-04,ETB,52.150313000000000000
2022-08-04,ZMK,9001.202706000000000000
2022-08-04,KZT,477.875585000000000000
2022-08-04,SVC,8.761605000000000000
2022-08-04,TRY,17.946702000000000000
2022-08-04,TWD,29.966706000000000000
2022-08-04,LBP,1517.478349000000000000
2022-08-04,BZD,2.018372000000000000
2022-08-04,KHR,4109.999659000000000000
2022-08-04,ZMW,16.056236000000000000
2022-08-04,ZWL,321.999592000000000000
2022-08-04,MYR,4.458050000000000000
2022-08-04,ISK,135.350187000000000000
2022-08-04,MWK,1026.000269000000000000
2022-08-04,TTD,6.785479000000000000
2022-08-04,KMF,480.593150000000000000
2022-08-04,PYG,6872.012537000000000000
2022-08-04,JOD,0.708994000000000000
2022-08-04,RSD,114.522327000000000000
2022-08-04,MGA,4169.999855000000000000
2022-08-04,KWD,0.306703000000000000
2022-08-04,MNT,3144.659992000000000000
2022-08-04,CUP,26.500000000000000000
2022-08-04,BHD,0.377001000000000000
2022-08-04,TOP,2.340101000000000000
2022-08-04,AFN,90.493849000000000000
2022-08-04,GGP,0.842337000000000000
2022-08-04,MVR,15.350199000000000000
2022-08-04,BMD,1.000000000000000000
2022-08-04,HKD,7.849750000000000000
2022-08-04,BRL,5.212600000000000000
2022-08-04,UZS,10939.999920000000000000
2022-08-04,GIP,0.842337000000000000
2022-08-04,BWP,12.627080000000000000
2022-08-04,CAD,1.287075000000000000
2022-08-04,NGN,417.189769000000000000
2022-08-04,GTQ,7.745688000000000000
2022-08-04,GEL,2.719685000000000000
2022-08-04,RON,4.808199000000000000
2022-08-04,MOP,8.096621000000000000
2022-08-04,KGS,83.018053000000000000
2022-08-04,RUB,61.497294000000000000
2022-08-04,SHP,1.377399000000000000
2022-08-04,XCD,2.702550000000000000
2022-08-04,LRD,153.505954000000000000
2022-08-04,PEN,3.886965000000000000
2022-08-04,PHP,55.615011000000000000
2022-08-04,KRW,1302.404949000000000000
2022-08-04,TZS,2331.999791000000000000
2022-08-04,TJS,10.243349000000000000
2022-08-04,LKR,360.506003000000000000
2022-08-04,BYR,19600.000000000000000000
2022-08-04,WST,2.720970000000000000
2022-08-05,JMD,152.569027000000000000
2022-08-05,BBD,2.020036000000000000
2022-08-05,VUV,118.896025000000000000
2022-08-05,FJD,2.200804000000000000
2022-08-05,GYD,209.304599000000000000
2022-08-05,XPF,117.625037000000000000
2022-08-05,BND,1.376610000000000000
2022-08-05,SBD,8.250876000000000000
2022-08-05,LTL,2.952740000000000000
2022-08-05,OMR,0.384986000000000000
2022-08-05,BDT,94.727309000000000000
2022-08-05,BTN,79.184864000000000000
2022-08-05,AOA,430.204041000000000000
2022-08-05,JEP,0.842337000000000000
2022-08-05,XDR,0.757854000000000000
2022-08-05,LSL,16.803772000000000000
2022-08-05,ANG,1.803244000000000000
2022-08-05,ARS,132.853538000000000000
2022-08-05,PGK,3.520375000000000000
2022-08-05,DJF,177.720394000000000000
2022-08-05,NAD,16.803729000000000000
2022-08-05,DKK,7.307070000000000000
2022-08-05,GNF,8800.000355000000000000
2022-08-05,MXN,20.429945000000000000
2022-08-05,MUR,45.995974000000000000
2022-08-05,DZD,144.536040000000000000
2022-08-05,JPY,134.922504000000000000
2022-08-05,XAG,0.050278000000000000
2022-08-05,SRD,25.152504000000000000
2022-08-05,SDG,570.000340000000000000
