date,operating_system,currency,country_code,spend
2022-08-04,android,usd,ca,0.9568294516271998
2022-08-04,apple,usd,de,4.833826597551835
2022-08-04,apple,usd,mx,4.256587433460865
2022-08-04,android,usd,de,0.7118686351926021
2022-08-04,apple,usd,br,3.946925870868618
2022-08-04,apple,usd,us,0.6269960586148771
2022-08-04,apple,usd,us,1.7788758144913626
2022-08-04,apple,usd,in,2.9955689699702854
2022-08-04,apple,usd,gb,2.032645568761779
2022-08-04,android,usd,de,0.8912942802542614
2022-08-04,android,usd,es,0.8171835274277759
2022-08-04,apple,usd,co,2.797971092768626
2022-08-04,android,usd,cl,0.05591054454971156
2022-08-04,android,usd,co,0.9590916660005007
2022-08-04,apple,usd,br,2.837529359709717
2022-08-04,android,usd,de,0.16984815444490764
2022-08-04,apple,usd,br,3.6987962125674123
2022-08-04,apple,usd,sa,3.5118303534678725
2022-08-04,apple,usd,us,0.03752752876949483
2022-08-04,android,usd,in,0.7332223918884534
2022-08-04,android,usd,de,0.5897154758863545
2022-08-04,apple,usd,co,1.9374136393226578
2022-08-04,android,usd,es,0.13174779326506147
2022-08-04,apple,usd,pL,1.2107519362230967
2022-08-04,android,usd,us,0.6785573982669436
2022-08-04,android,usd,cl,0.9394409948802329
2022-08-04,android,usd,es,0.7833587768383453
2022-08-04,apple,usd,cl,0.5387112100530717
2022-08-04,android,usd,jp,0.17672766261739314
2022-08-04,apple,usd,in,0.0433777172073907
2022-08-04,apple,usd,co,2.362039869167506
2022-08-04,apple,usd,ca,0.3876584178169634
2022-08-04,apple,usd,br,2.425734440665801
2022-08-04,android,usd,de,0.5840225590427196
2022-08-04,android,usd,co,0.4471189422650387
2022-08-04,android,usd,ca,0.9523413500695186
2022-08-04,apple,usd,us,0.03447880362664135
2022-08-04,apple,usd,cl,1.9100902897320227
2022-08-04,android,usd,us,0.21403065248708364
2022-08-04,android,usd,br,0.5607308132760724
2022-08-04,apple,usd,it,4.767031763410243
2022-08-04,android,usd,us,0.7661380542063561
2022-08-04,android,usd,de,0.15654231672285923
2022-08-04,android,usd,sa,0.5499685222708683
2022-08-04,apple,usd,ar,4.829308749519837
2022-08-04,android,usd,ar,0.19944266907561314
2022-08-04,android,usd,mx,0.20384630685145577
2022-08-04,android,usd,de,0.4148079726282924
2022-08-04,apple,usd,es,3.970737101857736
2022-08-04,android,usd,jp,0.6767050219312837
2022-08-04,apple,usd,cl,1.0192315342572789
2022-08-04,android,usd,cl,0.7691914427426587
2022-08-04,apple,usd,it,2.501164784792728
2022-08-04,apple,usd,mx,1.0420581184107358
2022-08-04,apple,usd,co,4.904308487822324
2022-08-04,android,usd,gb,0.8829564947782498
2022-08-04,apple,usd,de,0.025444685319411797
2022-08-04,apple,usd,de,2.496332905860677
2022-08-04,apple,usd,mx,4.72679572020627
2022-08-04,android,usd,mx,0.7971745002346653
2022-08-04,android,usd,br,0.08639237959001533
2022-08-04,apple,usd,ar,1.0017049555517725
2022-08-04,android,usd,sa,0.2473268693245454
2022-08-04,apple,usd,us,2.417804117384768
2022-08-04,android,usd,es,0.10318540265487597
2022-08-04,apple,usd,de,2.597380228664842
2022-08-04,apple,usd,us,3.3315439544695744
2022-08-04,apple,usd,mx,3.755749636684519
2022-08-04,android,usd,de,0.5476320550670999
2022-08-04,apple,usd,de,3.099371322816334
2022-08-04,android,usd,cl,0.7895960374103032
2022-08-04,android,usd,mx,0.636425369778841
2022-08-04,android,usd,pL,0.8667564460344573
2022-08-04,android,usd,ca,0.17386811396312696
2022-08-04,apple,usd,ca,1.136320420398037
2022-08-04,apple,usd,jp,3.6863139543949055
2022-08-04,android,usd,jp,0.13820407462269169
2022-08-04,android,usd,mx,0.19859309244733014
2022-08-04,android,usd,gb,0.6388563501289745
2022-08-04,apple,usd,co,3.9005559609996165
2022-08-04,android,usd,de,0.42352084016859304
2022-08-04,android,usd,co,0.19184239782662804
2022-08-04,android,usd,mx,0.43929856088816943
2022-08-04,android,usd,us,0.40894485196382024
2022-08-04,apple,usd,jp,1.4221529784487248
2022-08-04,android,usd,jp,0.7755026331793595
2022-08-04,android,usd,mx,0.18487320931723583
2022-08-04,apple,usd,mx,1.178479033682427
2022-08-04,android,usd,cl,0.7983480472980238
2022-08-04,android,usd,ca,0.4021142880496653
2022-08-04,apple,usd,in,2.280304635701827
2022-08-04,android,usd,sa,0.09695394169950866
2022-08-04,apple,usd,us,2.003427934801117
2022-08-04,android,usd,de,0.14657044928491791
2022-08-04,apple,usd,cl,0.9347189960219282
2022-08-04,android,usd,us,0.9413207226175287
2022-08-04,apple,usd,pL,0.043238410193048304
2022-08-04,android,usd,us,0.10649255056909768
2022-08-04,apple,usd,cl,1.4984176455466869
2022-08-04,android,usd,us,0.2773165002814394
2022-08-04,android,usd,ar,0.6548237367691135
2022-08-04,android,usd,co,0.1365221242559197
2022-08-04,android,usd,de,0.9045487354747743
2022-08-04,android,usd,us,0.3545742968047264
2022-08-04,apple,usd,ca,0.14972201248627082
2022-08-04,apple,usd,de,4.548167897334478
2022-08-04,apple,usd,us,0.8124639820608226
2022-08-04,apple,usd,co,4.140776116455279
2022-08-04,apple,usd,de,0.46600251529588577
2022-08-04,apple,usd,cl,0.10506373850524331
2022-08-04,android,usd,gb,0.21641281351992991
2022-08-04,android,usd,in,0.2964377558824838
2022-08-04,apple,usd,gb,4.89264156163204
2022-08-04,android,usd,co,0.25558605442753757
2022-08-04,apple,usd,sa,2.1357612522116485
2022-08-04,android,usd,in,0.6734549138713019
2022-08-04,apple,usd,in,2.1182522114963174
2022-08-04,apple,usd,de,4.784313774780285
2022-08-04,apple,usd,in,0.5197527952621944
2022-08-04,android,usd,mx,0.6047626765828743
2022-08-04,android,usd,in,0.42715225044232974
2022-08-04,apple,usd,co,3.4453053063326204
2022-08-04,android,usd,jp,0.5866609890320317
2022-08-04,android,usd,de,0.06178102345746994
2022-08-04,apple,usd,de,3.0005783645964645
2022-08-04,apple,usd,br,3.0355052016326676
2022-08-04,android,usd,sa,0.04454419855960834
2022-08-04,android,usd,jp,0.03934861745306084
2022-08-04,apple,usd,mx,1.8034448989827279
2022-08-04,apple,usd,pL,4.290372592200982
2022-08-04,android,usd,br,0.779488764082972
2022-08-04,android,usd,jp,0.6856511615608349
2022-08-04,android,usd,it,0.14993479912343566
2022-08-04,android,usd,it,0.46054836097946206
2022-08-04,android,usd,cl,0.5858691405399729
2022-08-04,apple,usd,it,1.7990046524009822
2022-08-04,apple,usd,es,2.0099326819017564
2022-08-04,android,usd,sa,0.32491450069883165
2022-08-04,apple,usd,es,3.234019919910256
2022-08-04,apple,usd,co,4.469942298174846
2022-08-04,android,usd,mx,0.5517687257851346
2022-08-04,android,usd,ar,0.5594601132239956
2022-08-04,android,usd,ca,0.6838248016898284
2022-08-04,android,usd,jp,0.6468039839820512
2022-08-04,apple,usd,co,0.7790962029359227
2022-08-04,android,usd,co,0.8939884596349693
2022-08-04,apple,usd,sa,0.08456622581627382
2022-08-04,android,usd,mx,0.9421515889598142
2022-08-04,android,usd,cl,0.14463341358148885
2022-08-04,apple,usd,sa,1.748615697525599
2022-08-04,apple,usd,mx,2.7149880686449928
2022-08-04,android,usd,ca,0.40072934590680265
2022-08-04,apple,usd,us,0.012366556998548717
2022-08-04,apple,usd,de,2.5674983051639
2022-08-04,android,usd,pL,0.10331560001481144
2022-08-04,android,usd,de,0.4467202905625659
2022-08-04,android,usd,de,0.22975006675395804
2022-08-04,apple,usd,de,0.21266409443119139
2022-08-04,apple,usd,jp,4.02717274224753
2022-08-04,android,usd,es,0.24949651209652346
2022-08-04,android,usd,ca,0.04562151355823063
2022-08-04,android,usd,it,0.33609303199510077
2022-08-04,android,usd,jp,0.462620454869768
2022-08-04,apple,usd,us,4.073037565057221
2022-08-04,android,usd,pL,0.1968930288054216
2022-08-04,android,usd,us,0.05044809508978876
2022-08-04,apple,usd,mx,0.8132201296566577
2022-08-04,apple,usd,br,4.674343773247045
2022-08-04,apple,usd,sa,4.871375822993259
2022-08-04,apple,usd,sa,1.4900404096869035
2022-08-04,android,usd,ar,0.9348687546494091
2022-08-04,apple,usd,in,1.7744326419899636
2022-08-04,apple,usd,pL,2.9550237224481357
2022-08-04,apple,usd,cl,2.1115327832125583
2022-08-04,android,usd,cl,0.29917903003349544
2022-08-04,android,usd,cl,0.785097223753831
2022-08-04,apple,usd,us,0.795697937398987
2022-08-04,android,usd,br,0.2546433026186541
2022-08-04,android,usd,ca,0.4239284606647272
2022-08-04,apple,usd,it,3.291594367441287
2022-08-04,android,usd,de,0.6202850786317786
2022-08-04,android,usd,us,0.4223065566425117
2022-08-04,apple,usd,pL,0.9323161303639949
2022-08-04,apple,usd,us,3.3211945780906134
2022-08-04,apple,usd,it,3.6075679232823363
2022-08-04,android,usd,sa,0.21871812983543748
2022-08-04,apple,usd,us,1.7597707242941851
2022-08-04,android,usd,mx,0.30256742059582986
2022-08-04,android,usd,de,0.576371164416411
2022-08-04,apple,usd,sa,2.4009566409814465
2022-08-04,android,usd,us,0.22081750629784347
2022-08-04,android,usd,es,0.351954144858837
2022-08-04,apple,usd,us,0.7700824212746327
2022-08-04,android,usd,us,0.8896196852361081
2022-08-04,android,usd,ar,0.2726053038656563
2022-08-04,android,usd,mx,0.4809469911463241
2022-08-04,apple,usd,co,4.932685800569398
2022-08-04,android,usd,cl,0.5116323681351249
2022-08-04,android,usd,gb,0.22711454283639043
2022-08-04,android,usd,us,0.1742776239790108
2022-08-04,apple,usd,pL,2.601645938531052
2022-08-04,apple,usd,cl,4.482072771362531
2022-08-04,apple,usd,ca,3.3350088361096377
2022-08-04,android,usd,de,0.9865371601138795
2022-08-04,android,usd,it,0.7447503781579645
2022-08-04,apple,usd,sa,0.8655353390823106
2022-08-04,android,usd,gb,0.028889523333605616
2022-08-04,android,usd,us,0.8964145542725062
2022-08-04,android,usd,mx,0.8403288650899962
2022-08-04,android,usd,de,0.14202270279015172
2022-08-04,apple,usd,cl,0.803652021150057
2022-08-04,android,usd,us,0.9891424221814923
2022-08-04,apple,usd,mx,4.8527301293964475
2022-08-04,apple,usd,it,2.79077189126105
2022-08-04,apple,usd,br,4.53773070431828
2022-08-04,android,usd,jp,0.7492638729315954
2022-08-04,android,usd,gb,0.4233268538634455
2022-08-04,apple,usd,mx,3.5930590704462384
2022-08-04,android,usd,us,0.55815437825221
2022-08-04,apple,usd,de,2.3771650230098262
2022-08-04,android,usd,it,0.8441727268769365
2022-08-04,apple,usd,de,1.2267616350050214
2022-08-04,apple,usd,ca,3.5807725818476515
2022-08-04,apple,usd,us,0.1373164091890522
2022-08-04,android,usd,ar,0.20963632277550304
2022-08-04,android,usd,sa,0.7554571987907261
2022-08-04,apple,usd,ca,2.6534232259432793
2022-08-04,apple,usd,mx,1.2575506513508055
2022-08-04,android,usd,in,0.9800430639470638
2022-08-04,apple,usd,de,1.197714702562254
2022-08-04,android,usd,de,0.959129395197642
2022-08-04,apple,usd,mx,3.4758782007424074
2022-08-04,android,usd,jp,0.9462208317555798
2022-08-04,apple,usd,ar,0.20002409223937978
2022-08-04,android,usd,sa,0.6464955813830342
2022-08-04,apple,usd,pL,2.979602617720973
2022-08-04,apple,usd,sa,3.2793783389484816
2022-08-04,apple,usd,jp,4.163027738126894
2022-08-04,apple,usd,us,1.2443972961316285
2022-08-04,android,usd,co,0.2515101302701611
2022-08-04,android,usd,gb,0.040004818447875956
2022-08-04,android,usd,ca,0.23082548202277753
2022-08-04,apple,usd,mx,0.559422615765422
2022-08-04,android,usd,sa,0.02898211602600398
2022-08-04,android,usd,mx,0.4688011307599078
2022-08-04,apple,usd,co,1.9349353647880185
2022-08-04,android,usd,br,0.2354774290909759
2022-08-04,apple,usd,gb,0.7501188627379907
2022-08-04,apple,usd,us,2.695374384506708
2022-08-04,android,usd,br,0.5261769608324229
2022-08-04,apple,usd,cl,3.8959015152995544
2022-08-04,android,usd,de,0.6539348519886194
2022-08-04,apple,usd,ar,3.767590688604136
2022-08-04,android,usd,in,0.5225123745152318
2022-08-04,apple,usd,ar,0.5852023339271184
2022-08-04,apple,usd,ar,1.4379524988122294
2022-08-04,apple,usd,co,4.815343365385477
2022-08-04,android,usd,es,0.12633459407616854
2022-08-04,apple,usd,sa,3.922477004238898
2022-08-04,android,usd,co,0.9449194980733011
2022-08-04,android,usd,br,0.021898257005309674
2022-08-04,apple,usd,es,4.073606992474501
2022-08-04,apple,usd,de,4.948250381767092
2022-08-04,apple,usd,de,0.01301589938431269
2022-08-04,apple,usd,pL,0.2542034246842828
2022-08-04,android,usd,es,0.04895229187039685
2022-08-04,android,usd,pL,0.11992722339718243
2022-08-04,apple,usd,in,4.199847241726859
2022-08-04,apple,usd,mx,2.0522185269979056
2022-08-04,android,usd,cl,0.9634838039067761
2022-08-04,apple,usd,in,1.5445761517451684
2022-08-04,android,usd,gb,0.3953502718748646
2022-08-04,apple,usd,mx,4.604172262434069
2022-08-04,android,usd,us,0.007484754663258042
2022-08-04,android,usd,it,0.9919033973247059
2022-08-04,android,usd,br,0.9078245061919565
2022-08-04,apple,usd,jp,2.9719715269757083
2022-08-04,android,usd,ar,0.38105611560799457
2022-08-04,apple,usd,co,1.1948847327280738
2022-08-04,apple,usd,ca,3.0798703715130533
2022-08-04,apple,usd,ar,2.778781273314533
2022-08-04,android,usd,it,0.8435849077463119
2022-08-04,android,usd,gb,0.046062691829511504
2022-08-04,apple,usd,br,2.8335987574211003
2022-08-04,android,usd,us,0.40391765306649985
2022-08-04,android,usd,br,0.7300767149507977
2022-08-04,apple,usd,co,2.0244672397080263
2022-08-04,apple,usd,in,1.8610926967323076
2022-08-04,android,usd,mx,0.49781419102898417
2022-08-04,apple,usd,us,0.10473523456357103
2022-08-04,android,usd,ca,0.5359588854843897
2022-08-04,apple,usd,co,4.306761194790525
2022-08-04,android,usd,ar,0.9211389288207708
2022-08-04,android,usd,br,0.25820249582378907
2022-08-04,apple,usd,sa,0.6352636689712976
2022-08-04,android,usd,gb,0.56671975148422
2022-08-04,apple,usd,br,4.973254919128633
2022-08-04,apple,usd,br,3.244633312904387
2022-08-04,android,usd,sa,0.1684385159991374
2022-08-04,android,usd,in,0.21824685161931
2022-08-04,android,usd,cl,0.667833252795006
2022-08-04,android,usd,br,0.9442306219904091
2022-08-04,android,usd,pL,0.1941356262909646
2022-08-04,apple,usd,it,3.8251648288362796
2022-08-04,apple,usd,ar,2.8769495708791504
2022-08-04,android,usd,ca,0.7277546526407818
2022-08-04,android,usd,co,0.6591513409190027
2022-08-04,apple,usd,sa,2.455757688495037
2022-08-04,apple,usd,co,3.1953505468506704
2022-08-04,android,usd,in,0.8255797662337555
2022-08-04,apple,usd,cl,4.576229329551817
2022-08-04,apple,usd,br,1.4373657200760714
2022-08-04,apple,usd,ar,1.797189788798243
2022-08-04,android,usd,in,0.07599078948078075
2022-08-04,apple,usd,br,3.158839262769566
2022-08-04,android,usd,ar,0.1983357496432665
2022-08-04,apple,usd,cl,3.09584392067059
2022-08-04,android,usd,us,0.6753571644151944
2022-08-04,apple,usd,mx,2.7652419658134244
2022-08-04,apple,usd,ca,3.3404689413083015
2022-08-04,apple,usd,cl,3.8919636302456007
2022-08-04,android,usd,cl,0.8858574251365542
2022-08-04,apple,usd,de,1.0305332473078583
2022-08-04,android,usd,cl,0.4057164616286696
2022-08-04,android,usd,cl,0.8617025054016347
2022-08-04,android,usd,co,0.19993170629200463
2022-08-04,android,usd,in,0.16548569818619796
2022-08-04,android,usd,gb,0.8458678079371559
2022-08-04,apple,usd,br,2.8382784580387046
2022-08-04,android,usd,co,0.4357817373086583
2022-08-04,apple,usd,de,4.020290372011498
2022-08-04,apple,usd,br,4.629557114547406
2022-08-04,android,usd,ar,0.29338407063992733
2022-08-04,android,usd,us,0.1563466418420777
2022-08-04,apple,usd,de,1.2716265584258823
2022-08-04,android,usd,ar,0.6519257766564583
2022-08-04,apple,usd,sa,4.089883107547739
2022-08-04,android,usd,jp,0.5922007450550094
2022-08-04,apple,usd,sa,0.46163641812198675
2022-08-04,android,usd,mx,0.8040580744022997
2022-08-04,apple,usd,de,3.490064282843477
2022-08-04,apple,usd,de,2.4294099562805167
2022-08-04,android,usd,sa,0.22863061501703674
2022-08-04,android,usd,gb,0.5118621889248016
2022-08-04,android,usd,ar,0.4019778363366905
2022-08-04,android,usd,de,0.7890595042197722
2022-08-04,android,usd,cl,0.5282295564398477
2022-08-04,apple,usd,de,0.9942210992444528
2022-08-04,android,usd,us,0.2589932463113087
2022-08-04,android,usd,us,0.15660151620447593
2022-08-04,apple,usd,mx,1.7756537503843883
2022-08-04,android,usd,de,0.6187750147271677
2022-08-04,apple,usd,pL,2.29647975678247
2022-08-04,apple,usd,co,0.3054363091402973
2022-08-04,apple,usd,cl,2.8623074697081936
2022-08-04,android,usd,de,0.9973582803549804
2022-08-04,apple,usd,pL,2.369592813244573
2022-08-04,apple,usd,de,0.8134071489704919
2022-08-04,apple,usd,es,3.6824504877779796
2022-08-04,android,usd,br,0.13035788373013157
2022-08-04,android,usd,de,0.5399789698575984
2022-08-04,apple,usd,sa,1.2144767749975256
2022-08-04,apple,usd,us,0.6283775754001569
2022-08-04,apple,usd,cl,3.9645616634167964
2022-08-04,apple,usd,ca,3.587412112389079
2022-08-04,android,usd,us,0.5724614939416387
2022-08-04,apple,usd,co,3.9600386511151338
2022-08-04,android,usd,ca,0.27502352217218606
2022-08-04,apple,usd,de,1.512356202991774
2022-08-04,android,usd,us,0.5957460874456961
2022-08-04,apple,usd,it,1.480990290050287
2022-08-04,android,usd,mx,0.29683829544594986
2022-08-04,android,usd,us,0.5383568140146129
2022-08-04,apple,usd,br,2.874097328696466
2022-08-04,android,usd,co,0.8229427090212877
2022-08-04,android,usd,gb,0.8602626029731152
2022-08-04,apple,usd,sa,2.999870719636692
2022-08-04,apple,usd,co,4.094618331040286
2022-08-04,android,usd,br,0.24547063307261296
2022-08-04,android,usd,mx,0.29661645401885883
2022-08-04,apple,usd,cl,0.5786741227145747
2022-08-04,android,usd,de,0.7920077302230267
2022-08-04,apple,usd,mx,4.849197696198479
2022-08-04,android,usd,jp,0.19385235871163964
2022-08-04,android,usd,br,0.7453749617447772
2022-08-04,apple,usd,in,0.38175325937531535
2022-08-04,apple,usd,mx,2.1758568933990126
2022-08-04,android,usd,de,0.5964358380147423
2022-08-04,android,usd,cl,0.3726505134080085
2022-08-04,apple,usd,us,1.015763947156279
2022-08-04,apple,usd,it,1.0067718753877535
2022-08-04,apple,usd,mx,1.1780475687730778
2022-08-04,apple,usd,ar,4.888120372495517
2022-08-04,android,usd,br,0.16921395671642658
2022-08-04,apple,usd,co,1.0541793453887516
2022-08-04,apple,usd,sa,4.466895517962922
2022-08-04,apple,usd,co,2.1195922024993274
2022-08-04,android,usd,it,0.6912071383204166
2022-08-04,android,usd,us,0.11563981535365453
2022-08-04,android,usd,jp,0.5749234725830785
2022-08-04,android,usd,sa,0.4724232553644837
2022-08-04,apple,usd,sa,1.3344976867320373
2022-08-04,android,usd,in,0.34830767213937663
2022-08-04,android,usd,ar,0.05758296338090729
2022-08-04,android,usd,ca,0.01987763851939106
2022-08-04,apple,usd,mx,1.2901346533877383
2022-08-04,apple,usd,mx,3.6495424824583163
2022-08-04,apple,usd,ca,1.2581934195089168
2022-08-04,apple,usd,es,0.35953667370754394
2022-08-04,android,usd,cl,0.2736721398361426
2022-08-04,android,usd,it,0.8466252304819138
2022-08-04,android,usd,in,0.8114061519609365
2022-08-04,android,usd,mx,0.24621178614902994
2022-08-04,android,usd,br,0.9641872411916343
2022-08-04,android,usd,in,0.2706043332887549
2022-08-04,apple,usd,us,4.629559605958537
2022-08-04,android,usd,mx,0.9476891176036581
2022-08-04,android,usd,jp,0.7633919924870124
2022-08-04,android,usd,in,0.07434367855150648
2022-08-04,apple,usd,jp,3.8641429016001134
2022-08-04,apple,usd,sa,1.029629953182204
2022-08-04,apple,usd,mx,4.212298612427188
2022-08-04,android,usd,br,0.4239184404998655
2022-08-04,android,usd,it,0.40085996683130387
2022-08-04,android,usd,sa,0.9544614297036266
2022-08-04,apple,usd,es,1.2955967575236764
2022-08-04,apple,usd,sa,2.8186423571928474
2022-08-04,android,usd,jp,0.2580269306775477
